Station_ID,Lat,Long,Source_No,Agency,Contact,Data Link
219-5-2003,39.5806,-77.5287,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
220-1-2003,39.5154,-77.5631,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
220-2-2003,39.5393,-77.5768,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
220-3-2003,39.5675,-77.5687,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
220-4-2003,39.5623,-77.5737,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
220-5-2003,39.5563,-77.5681,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
221-1-2003,39.6259,-77.5243,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
221-2-2003,39.5831,-77.5492,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
223-1-2003,39.2744,-77.3386,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
223-2-2003,39.2731,-77.3594,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
224-1-2003,39.3156,-77.3642,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
224-2-2003,39.3094,-77.3742,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
224-3-2003,39.2994,-77.4256,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
224-4-2003,39.3158,-77.3633,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
228-1-2003,39.3556,-77.262,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
228-2-2003,39.3658,-77.1989,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
229-1-2003,39.3694,-77.3861,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
229-2-2003,39.3678,-77.3883,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
232-1-2003,39.3872,-77.3081,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
232-2-2003,39.4072,-77.3636,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
232-3-2003,39.4171,-77.3031,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
233-1-2003,39.4158,-77.4239,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
233-2-2003,39.4157,-77.3975,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
233-3-2003,39.4224,-77.4418,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
235-1-2003,39.4013,-77.1709,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
235-2-2003,39.4373,-77.1849,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
236-4-2003,39.4267,-77.2869,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
237-1-2003,39.4763,-77.2868,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
239-1-2003,39.5319,-77.3089,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
239-2-2003,39.5356,-77.2617,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
240-2-2000,39.4639,-77.4531,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
240-3-2000,39.4775,-77.4219,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
240-4-2000,39.4844,-77.4658,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
240-5-2000,39.49,-77.4419,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
241-1-2000,39.5072,-77.3772,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
241-2-2000,39.5072,-77.3772,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
241-3-2000,39.4944,-77.3997,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
242-1-2000,39.4992,-77.3514,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
243-1-2000,39.5356,-77.4328,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
243-2-2000,39.5364,-77.4056,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
243-3-2000,39.5433,-77.4797,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
243-4-2000,39.5283,-77.4706,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
244-1-2000,39.5856,-77.4383,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
244-2-2000,39.5694,-77.4386,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
244-3-2000,39.5586,-77.39,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
244-4-2000,39.5967,-77.4731,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
244-5-2000,39.5794,-77.4986,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
245-1-2000,39.5486,-77.3519,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
245-2-2000,39.5544,-77.3378,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
245-3-2000,39.5722,-77.3617,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
245-4-2000,39.5822,-77.3519,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
245-5-2000,39.585,-77.3628,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
246-1-2000,39.5625,-77.2972,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
246-2-2000,39.5817,-77.2867,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
246-3-2000,39.5786,-77.3061,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
246-4-2000,39.5797,-77.3019,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
246-5-2000,39.57,-77.3028,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
247-1-2000,39.6542,-77.2669,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
247-2-2000,39.63,-77.2886,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
247-3-2000,39.6239,-77.3011,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
247-4-2000,39.6033,-77.2931,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
248-1-2002,39.6036,-77.2697,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
249-1-2000,39.6583,-77.3194,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
250-2-2000,39.6061,-77.3308,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
250-3-2000,39.5856,-77.3361,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
250-4-2000,39.6603,-77.355,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
250-5-2000,39.6308,-77.3719,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
251-1-2000,39.6128,-77.4108,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
251-1-2005,39.6097,-77.4156,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
251-2-2000,39.6225,-77.4153,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
251-3-2000,39.6206,-77.4347,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
251-4-2000,39.6331,-77.4531,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
251-5-2000,39.6011,-77.4308,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
252-1-2000,39.6192,-77.4675,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
252-2-2000,39.6333,-77.4778,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
252-3-2000,39.61,-77.485,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
253-1-2000,39.6436,-77.4139,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
253-2-2000,39.6506,-77.4236,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
253-3-2000,39.6619,-77.4469,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
253-4-2000,39.6764,-77.4706,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
253-5-2000,39.6586,-77.4836,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
254-1-2000,39.6622,-77.275,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
254-2-2000,39.6572,-77.2136,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
254-3-2000,39.6611,-77.2219,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
254-4-2000,39.6483,-77.1961,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
255-1-2000,39.6542,-77.1731,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
255-2-2000,39.6739,-77.1833,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
255-3-2000,39.6725,-77.1814,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
255-4-2000,39.6692,-77.1667,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
255-81-2004,39.6483,-77.1811,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
256-1-2000,39.6986,-77.2144,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
256-2-2000,39.6878,-77.2217,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
256-3-2000,39.6803,-77.2297,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
256-4-2000,39.6706,-77.2258,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
257-1-2000,39.7044,-77.1275,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
257-2-2000,39.7003,-77.1253,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
257-3-2000,39.7006,-77.1336,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
257-4-2000,39.6992,-77.1503,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
257-5-2000,39.6997,-77.1506,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
258-1-2000,39.7014,-77.4533,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
258-2-2000,39.7094,-77.44,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
258-3-2000,39.7122,-77.4272,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
258-4-2000,39.7094,-77.4239,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
258-5-2000,39.7089,-77.4108,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
259-1-2000,39.7031,-77.345,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
259-2-2000,39.6903,-77.3319,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
259-3-2000,39.6908,-77.3172,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
259-4-2000,39.6719,-77.3006,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
259-5-2000,39.6483,-77.2889,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
260-1-2000,39.7117,-77.3139,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
260-2-2000,39.7089,-77.3211,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
260-3-2000,39.7083,-77.3275,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
260-4-2000,39.6997,-77.2969,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
260-5-2000,39.7,-77.3158,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
261-1-2000,39.6903,-77.2717,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
261-2-2000,39.6822,-77.2472,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
261-3-2000,39.7122,-77.2614,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
261-4-2000,39.6964,-77.2725,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
261-5-2000,39.6992,-77.2611,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
262-1-2000,39.7197,-77.2489,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
262-2-2000,39.7194,-77.2342,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
264-1-2000,39.7144,-77.1861,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
264-2-2000,39.7147,-77.1883,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
264-3-2000,39.7083,-77.1972,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
264-4-2000,39.7039,-77.2019,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
264-5-2000,39.6958,-77.1969,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
267-1-2000,39.7197,-77.0653,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
268-1-2002,39.4986,-77.115,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
268-2-2002,39.5339,-77.1572,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
268-3-2002,39.4922,-77.0976,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
268-4-2002,39.5085,-77.1286,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
268-5-2002,39.4927,-77.1187,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
271-1-2002,39.5309,-77.0959,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
271-2-2002,39.54,-77.1011,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
271-3-2002,39.5172,-77.0911,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
271-5-2002,39.5156,-77.0747,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
272-1-2002,39.5597,-77.1331,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
272-2-2002,39.5582,-77.1299,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
272-3-2002,39.5342,-77.1236,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
272-4-2002,39.5497,-77.1281,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
272-5-2002,39.5386,-77.1236,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
273-2-2002,39.5589,-77.1461,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
273-3-2002,39.5658,-77.1456,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
273-4-2002,39.5691,-77.1578,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
274-1-2002,39.5908,-77.2425,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
274-5-2002,39.5686,-77.1894,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
275-1-2002,39.5486,-77.0619,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
276-1-2002,39.5617,-77.0447,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
277-1-2002,39.5907,-77.0254,ICPRB_20EB,MD DNR,"410-260-8610, customerservice@maryland.gov",http://mddnr.chesapeakebay.net/mbss/streamwaders.cfm
